poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
587590079,泥巴小院市井火锅（御营坝店）,3.9,涪城区四川省绵阳市涪城区御林街8号阳光曼哈顿一期1栋1层4号,13981144419,周一至周日 10:00-22:00,[],True,104.745922,31.454983,53,0,,1
192704680,捌张桌·私房老火锅（万达店）,4.9,涪城区金菊街32号泰和楼二楼,0816-8732008,周一至周日 10:00-24:00,[],False,104.721672,31.455564,62,0,,1
193624232,囍辣火锅厅·喜辣（东胜路店）,4,江油市东胜路诗仙美郡B区底商,17381156211,周一至周日 11:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.744253,31.780975,30,0,,1
165142598,鼎锅肴老火锅（永兴店）,3.2,涪城区永昌路5号（市三院对面）,13018141228,周一至周日 10:00-02:00,[],False,104.63964,31.45635,50,0,,1
158695703,上品捞鲜菜自选火锅【西雅图店】,3.1,涪城区火炬东街阳光西雅图门面,0816-2980189/2980179,周一至周日 10:30-23:30  2020-01-24至2020-01-26 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.681774,31.462924,75,0,,1
193196872,楠山锅锅肴藕王汤锅（城市奥莱店）,4.2,涪城区弘光路2-10号,0816-2729988,周一至周日 10:00-22:00,[],False,104.65134,31.4572,40,0,,1
193630589,行運火锅铺,4.3,游仙区滨江东路中段2号东原长岛,17713677001,周一至周日 11:30-23:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.753365,31.478231,65,0,,1
189078364,班委会老火锅（园艺山店）,4.5,涪城区玉泉北街70号华润中央公园4期13幢1层3号,0816-2606696,周一至周日 11:00-23:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.715827,31.484546,53,0,,1
187590129,辣哥麻弟江湖菜,5,涪城区飞云大道东段与石桥铺东路交叉口东南角,0816-2625169/17381170706,周一至周日 10:30-23:00  2020-01-24至2020-01-30 休息,[],True,104.694114,31.449754,40,0,,1
189994431,捌张桌·私房老火锅（通安巷店）,4.7,涪城区通安巷6号百味巷二楼2-1（凯德广场对面）,0816-2552668,周一至周日 10:00-23:30,[],False,104.740764,31.462784,61,0,,1
189957578,川西匠人鲜菜火锅,4.3,涪城区火炬街南段48号,0816-2509036,周一至周日 10:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.694775,31.458525,38,0,,1
169409987,蛙兄渔弟美蛙鱼头（树高店）,4.1,涪城区涪滨路树高威尼斯A区,0816-2399509,周一至周日 10:00-22:30,[],True,104.781594,31.446999,40,0,,1
169060782,江边大虾烤全羊,3.7,涪城区滨河南路东段新老茶树里,0816-2994999,周一至周日 00:00-23:30  2020-01-23至2020-02-01 休息,[],True,104.726687,31.453383,55,0,,1
177503277,辣得跳美蛙三合鱼（石桥铺店）,4,涪城区飞云北路3-21号上河鹂岛小区12幢1层4号门面,0816-2226229,周一至周日 10:00-23:00,[],False,104.69804,31.45289,51,0,,1
164430327,红大门重庆老火锅,4.2,涪城区虹苑路528号,0816-2305139,周一至周日 11:00-14:00 17:00-21:00,[],False,104.671604,31.460416,50,0,,1
62294194,渝金记晓宇火锅,3.4,涪城区金菊街花园路9号,0816-2999188,周一至周日 10:00-23:30,[],True,104.721368,31.453958,63,0,,1
165268538,黑元素粗粮汤锅（中环店）,5,涪城区铁匠巷5-4号中环时代购物广成二楼中环美食城内,0816-2816233,周一至周日 09:00-22:30,[],True,104.752182,31.461593,48,0,,1
169294024,蜀庭香火锅,3.5,涪城区绵阳高水中街5号,0816-2857898,周一至周日 11:00-23:00,[],False,104.740553,31.495723,47,0,,1
179001897,爱上猪肚鸡,4.3,游仙区沈家坝北街69号,15984639337,周一至周日 10:30-22:00  2020-01-24至2020-01-30 休息,[],True,104.780815,31.462875,30,0,,1
177905198,卜二家的饭饭（华润中央公园店）,4.5,涪城区玉泉北街70号华润中央公园四期3幢1层16号,13350958833,周一至周日 11:00-21:00  2020-01-24至2020-01-30 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.71854,31.483593,17,0,,1
194307270,源滋味鲜鱼府清汤黄牛肉（顺河街店）,3.5,涪城区顺河前街8号,18181789121,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.757075,31.460669,41,0,,1
95403980,乐山苏稽翘脚牛肉,5,江油市南苑路6号（鲜味奇火锅旁）,18783385811,周一至周日 11:30-14:00 16:00-21:30,[],True,104.754385,31.763096,12,0,,1
162735232,Thirty One泰式海鲜火锅,3.8,涪城区园艺东街乐荟城一楼,0816-2911006,周一至周日 11:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.705676,31.485163,84,0,,1
poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
186322408,仙海生态鱼府,4.4,涪城区205省道果遇茶南60米,18030960192,周一至周日 10:00-22:30,[],False,104.793511,31.40015,35,0,,1
179358821,草原清汤鲜黄牛肉,4.2,三台县蟠龙路058号（红宫旁）,0816-5775878,周一至周日 09:00-22:30,[],True,105.077325,31.08428,31,0,,1
180636800,尚点一骨香（石桥铺店）,4.1,涪城区石桥铺上河郦岛3-25号,0816-2607997/18781192361,周一至周日 11:00-22:00,[],True,104.698434,31.452977,20,0,,1
182421867,普乐迪火锅KTV,5,涪城区兴达街长兴大厦四楼1-1号,0816-2856888,周一至周日 12:00-23:30,[],True,104.753194,31.461524,73,0,,1
190529826,串门砂锅串串（游仙店）,4.1,游仙区仙童街,13398382818,周一至周日 10:00-22:00  2020-01-24至2020-01-30 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.769275,31.499813,45,0,,1
182607954,鑫隆元斑鱼庄,4.3,涪城区涪兴业南路与永昌路交叉口西100米,13518305826,周一至周日 09:30-21:30,[],False,104.637741,31.45594,40,0,,1
78141610,上品捞精品鲜菜定制火锅,3.8,涪城区涪子云街北段与子云西街交汇处北50米,0816-6333919,周一至周日 11:00-24:00,[],True,104.710296,31.48458,74,0,,1
192661191,新龙兔火锅,3.8,涪城区滨河南路东段御旗路21号,0816-2921988/13158673855,周一至周日 10:00-23:00,[],True,104.735157,31.45664,51,0,,1
1878499698,状元自助豆花鱼,0,游仙区游仙区六里村海龙宾馆,15280903035,周一至周日 11:00-14:00 17:00-22:30,[],False,104.761241,31.487359,28,0,,1
161067451,黎阁美蛙鱼头【安昌桥店】,5,涪城区滨河南路东段联首兄弟火锅旁,0816-2206555/15681111000,周一至周日 11:00-22:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.737105,31.457096,54,0,,1
1997954700,好功夫美蛙鱼头（绵阳总店）,3.5,涪城区临园路东段49号-1楼,18380210288,周一至周日 10:00-21:00  2020-01-23至2020-01-29 休息,[],True,104.749382,31.462444,50,0,,1
2510116,七聚简阳羊肉汤锅,3,涪城区安昌西路27号附15-18号,13730718457,周一至周日 10:00-22:00,[],True,104.733657,31.458636,40,0,,1
93884101,麻辣共舞生态火锅,4.9,涪城区长虹大道南段214号（原袍哥会原味火锅南山店）,0816-2335969/18108102888,周一至周日 全天,[],False,104.767407,31.440536,40,0,,1
181472657,绝味双椒美蛙鱼头,5,涪城区涪城区虹苑路双碑东街28号,13198688686,周一至周日 17:00-23:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.695247,31.46017,44,0,,1
829237106,蜀香阁火锅,4,三台县环城路东川铭郡底商,15228444487,周一至周日 10:00-22:00,[],False,105.09856,31.08485,40,0,,1
2855344,山珍宝（临园口店）,4.2,涪城区临园路东段66号（宇隆大厦2楼）,0816-2222268,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.746252,31.463316,76,486419,山珍宝,1
184715481,满江红火锅（西科大店）,3.4,涪城区青义镇飞龙路59号,0816-2425288,周一至周日 11:00-22:00  2020-01-23至2020-01-25 休息,[],True,104.683894,31.532267,54,0,,1
195918487,轩味坊自助烤肉火锅,3.5,涪城区上马东街上马西街65号,18981086651,周一至周日 10:00-21:00,[],False,104.699494,31.488772,0,0,,1
186862246,签与签主题砂锅串吧,3.9,涪城区塘坊大道171号金楠天街美食街,13272667740,周一至周日 11:00-00:00,[],True,104.7933,31.40135,30,0,,1
194648449,禄合门美蛙火锅（绵阳店）,4.5,涪城区飞云北路飞云大道东段18号（石桥铺美立方广场）,0816-2300131,周一至周日 11:00-22:00  2020-01-24至2020-01-26 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.698054,31.452445,58,0,,1
195974324,地古牛养生汤锅（南河店）,4.7,涪城区健安街6-14,0816-2539696,周一至周日 10:00-22:00,[],False,104.75181,31.451144,66,0,,1
6896471,长耳多生态火锅,3,涪城区兴龙街与飞龙路交叉口西北120米火锅一条街兴龙市场11号,18281967586/13981197288,周一至周日 09:00-22:00,[],False,104.684319,31.533521,0,0,,1
1299697395,稻香美蛙鱼头,3.5,涪城区双碑中街66号,13696254088,周一至周日 10:00-22:00,[],True,104.688748,31.469715,0,0,,1
520623417,渔乐荟鱼火锅,3,涪城区上马西街65号4栋,18784006763,周一至周日 10:00-23:30,[],False,104.699607,31.48851,30,0,,1
508736755,一见飘香火锅鱼（石桥铺）,4.5,涪城区石桥铺路火炬二小前20米,17347866320,周一至周日 10:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.690609,31.442394,0,0,,1
194567655,叁口煮·酒都老火锅（御营店）,3.5,涪城区御旗路24号,0816-6388850/13550827172,周一至周日 10:00-22:00,[],True,104.735962,31.456201,61,0,,1
193440470,重庆行家鲜货火锅串串,3.6,涪城区御南街2号,18048187701,周一至周日 11:00-23:30  2020-01-24至2020-01-27 休息,[],False,104.74596,31.44604,44,0,,1
1936341572,张记木桶鱼（游仙店）,4,游仙区民生路31号,0816-2388525,周一至周日 09:00-21:00  2020-01-23至2020-02-01 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.770657,31.508921,50,0,,1
2255396,富乐轩,4.3,游仙区剑南路东段209号开元酒店内,0816-2994818/2994808,周一至周日 11:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.762151,31.468618,100,0,,1
1743828371,蜀小龍老火锅·新排场（小岛花园店）,3.5,游仙区滨江东路小岛花园二期漫养道对面,0816-2227999,周一至周日 09:30-23:00  2020-01-23至2020-01-26 休息,[],False,104.751627,31.497644,76,0,,1
964055240,老饕火锅（西雅图店）,3.5,涪城区涪城区阳光·西雅图,0816-6927557,周一至周日 10:00-22:00  2020-01-23至2020-01-26 休息,[],False,104.683398,31.461462,45,0,,1
92157546,大长今涮烤,4.7,涪城区城南街道六一堂路582号（南湖车站背后）,18030955107,周一至周日 09:00-23:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.766288,31.425546,35,394354,大长今,1
42822737,满堂红自助火锅城,4,江油市文光街56号（老马记酒店对面）,0816-3278899,周一至周日 11:00-23:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.739817,31.776598,0,0,,1
165701670,三羲川小弟,3.6,涪城区南湖街与红桥路交叉口南50米,0816-2393678,周一至周日 全天,[],False,104.777869,31.429841,55,0,,1
112784047,渝和重庆麻麻鱼府,4,涪城区火炬西街北段151号（绵阳耳鼻喉医院对面）,0816-2228429,周一至周日 09:30-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.677393,31.473234,44,0,,1
104330742,渝和麻麻鱼府（盐亭店）,3.5,盐亭县云溪镇鸿宇广场D幢10-1、2号,18121895891,周一至周日 09:00-14:00 17:00-21:30,[],True,105.390963,31.221426,0,0,,1
157752494,翘脚牛肉（双碑西街店）,4.1,涪城区高新区普明南路70—98号长兴名苑4幢68号,18030963630,周一至周日 11:00-21:00,[],True,104.686879,31.470097,47,0,,1
160037157,全牛三百六潮汕鲜牛肉,3.7,江油市顺辉广场一期9号楼2楼9-2-C号,0816-3277787/18113409983,周一至周日 11:00-21:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.728557,31.766912,57,0,,1
80934669,渝和重庆麻麻鱼府,4.6,涪城区永发路223号派出所门口,0816-2684979,周一至周日 09:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.64038,31.46061,40,0,,1
115104363,钢管厂小郡肝串串香（涪城区店）,3.2,涪城区安昌路刘氏骨科旁,15281149008,周一至周日 11:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.7465,31.45926,35,0,,1
1365187946,周小喻砂锅火锅自助,3.9,涪城区虹苑路双碑东街28号,18081061255/17381655503,周一至周日 10:00-22:00,[],True,104.695545,31.460242,43,0,,1
189573956,麻渣渣洪七公串串,3.4,安州区金鸿路东段,0816-4339877,周一至周日 09:00-24:00  2020-01-24至2020-01-25 09:00-11:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.560902,31.542665,45,0,,1
162819227,升钟水库野生鱼,3.5,涪城区涪园艺街6-3号长兴星城5栋1层,0816-6338898,周一至周日 09:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.704622,31.488687,60,0,,1
164364342,汤悦养生锅,5,涪城区八角北路温莎国际二期13号楼B段一楼,0816-2718877,周一至周日 11:00-14:00 17:00-21:00,[],True,104.701537,31.474403,128,0,,1
95443175,满江红火锅（中元广场店）,5,涪城区高新区绵兴东路55号中沅广场3幢二层,0816-2217888,周一至周日 10:00-22:00,[],False,104.69546,31.462543,54,761541,满江红火锅,1
177920759,伟娃子豆花鱼烤涮主题火锅,5,涪城区石桥铺南路246号古泉社区5栋8单元1楼门面,0816-2666586/15223452001,周一至周日 09:30-00:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.684471,31.442317,33,0,,1
830278541,缺一门（九洲又一城店）,4.2,涪城区虹苑北路东段5号九洲又一城二期12-2-7号商铺,0816-8722262/13795765832,周一至周日 10:00-24:00  2020-01-24至2020-01-26 休息,[],True,104.68756,31.462428,48,0,,1
1500054401,亿把火吊锅王,3.5,安州区花荄镇文胜西路236号,13518272336,周一至周日 10:00-22:00,[],True,104.557187,31.532253,38,0,,1
194282633,喵老师乌鱼汤锅,4,涪城区园艺街园艺东街9号,0816-2972255,周一至周日 10:00-22:00,[],False,104.699782,31.481954,50,0,,1
188657151,班花麻辣烫,3.4,涪城区花园路9号绵阳涪城万达广场1幢一单元1楼29号,0816-2239399/18781630316/13778037533,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.72049,31.45466,57,0,,1
975958434,梯坎小火锅（安昌桥店）,3,涪城区安昌西路长虹大道中段133号,0816-2424818/15983636999,周一至周日 11:00-14:00 17:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.738471,31.459527,40,0,,1
184423268,御膳汤皇,4.9,涪城区涪滨路三江·国际丽城阅世度东,0816-3335288,周一至周日 09:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.784878,31.441228,138,0,,1
165812464,青柠记忆泰式海鲜火锅,3.6,涪城区花园南路9号万达广场室内步行街3楼,0816-2918002,周一至周日 10:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.72013,31.4535,81,0,,1
89326964,地古牛四季阳光餐厅,4.7,涪城区园艺山子云西街1-1号5楼,0816-6335566,周一至周日 09:30-14:00 17:30-21:30,[],True,104.71043,31.48456,52,0,,1
1481960308,二龙转老火锅（御营坝店）,3.5,涪城区御旗路24号,0816-2177166/15008238983,周一至周日 10:00-13:30 16:00-23:30,[],False,104.736004,31.456442,40,0,,1
187307765,牛宝贝,4,涪城区机场东路与红桥西路交叉口西北角,18181782424,周一至周日 11:00-14:00 16:30-22:00  2020-01-24至2020-01-26 休息,[],True,104.77731,31.42394,69,0,,1
1663228879,呱哇火锅,5,江油市先锋路41号,0816-3775258/13696260825,周一至周日 10:00-22:00,[],False,104.739847,31.772498,30,0,,1
93865293,田园菜花自助火锅超市,4,涪城区高水中街31号（高水美食广场二楼）,0816-2339866,周一至周日 09:30-14:00 16:30-23:00  2020-01-24至2020-01-26 休息,[],True,104.731272,31.492894,50,0,,1
187549402,城都骉骉火锅（绵阳高新店）,4.5,涪城区涪城区双碑东街27号,0816-2883377/19981100029,周一至周日 11:30-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.69541,31.460771,45,0,,1
188026462,川西坝子火锅,3.2,游仙区一环路东段东津路17号（海悦银河城C馆4楼）,0816-2135188,周一至周日 10:00-22:00  2020-01-24至2020-01-25 休息,[],True,104.770247,31.466141,0,0,,1
165749231,新津特色河鲜,3.5,涪城区火炬西街北段164号,0816-2779122/18161040558,周一至周日 11:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.677604,31.472788,0,0,,1
175375969,上上签串串香小火锅（中环店）,3.5,涪城区兴达街6号（中环美食广场二楼）,17361224100,周一至周日 11:30-14:00 17:00-21:30,[],False,104.751783,31.461229,21,0,,1
194340686,拈江湖鸭肠火锅（华润中央公园店）,4,涪城区园艺山玉泉南路华润中央公园16栋9号商铺,0816-2201107,周一至周日 11:00-23:00  2020-01-24至2020-01-27 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.71123,31.48385,68,0,,1
668451033,红花树旋转小火锅,3.8,涪城区剑南路西段长虹国际城四楼万达影城旁6号,18208120879,周一至周日 11:00-21:00,[],False,104.741858,31.468182,24,0,,1
2850322,养身盐排骨（丽景店）,5,涪城区滨河北路中段21号（热雨茶楼楼下）,0816-2370301,周一至周日 11:00-22:00  2021-01-28 09:30-21:30,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.713619,31.450734,32,0,,1
186478281,咪二娃特色河鲜馆,3.5,涪城区普明北路东段704号,17708004735,周一至周日 10:00-23:00,[],False,104.672537,31.4747,40,0,,1
193241194,春华秋石牛肉汤锅（三江国际丽城澜岸店）,5,涪城区涪滨路,13696252108,周一至周日 11:30-22:00  2020-01-24至2020-01-27 休息,[],False,104.780625,31.428611,52,0,,1
98099149,川樾传奇老火锅,4.7,江油市三合镇建设中路686号,0816-3663662,周一至周日 10:00-23:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.763465,31.772232,36,2882438,穿樾老火锅,1
868866189,大味美蛙鱼头（万达店）,5,涪城区花园南街56号1~2层32号、33号,0816-2752523,周一至周日 10:00-22:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.720318,31.454527,59,0,,1
186065441,牵牛星潮汕鲜牛肉汤锅（九洲又一城店）,3.7,涪城区双碑中街九州又一城3栋,0816-6921958/13508128846,周一至周日 11:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.687381,31.461674,50,0,,1
157740231,辛麻道老火锅（三台店）,4.5,三台县东河路13号（老北坝车站对面）,0816-5555175,周一至周日 10:00-22:00,[],False,105.100674,31.090288,45,0,,1
195290834,红樽坊秘制板栗养生鸡HOT烤吧（芙蓉汉城店）,4.3,游仙区剑南路东段,0816-2986628,周一至周日 10:00-22:00  2020-01-24至2020-01-27 休息,[],True,104.768569,31.472677,55,0,,1
658514609,小红碗老火锅（1958店）,4.7,涪城区西山东路88号（凯悦假日酒店旁）,0816-8721958,周一至周日 10:00-13:30 16:30-22:00  2020-01-24至2020-01-26 休息,[],False,104.742649,31.478078,59,0,,1
700618187,康妈鲜货火锅（石桥铺店）,3.5,涪城区涪城区樊华似锦三期声工厂楼下,17361224089,周一至周日 10:00-22:00,[],False,104.703161,31.452119,50,0,,1
932472956,八分音符火锅,3.5,涪城区普明北路东段702号,18011602707,周一至周日 10:00-22:00,[],True,104.673436,31.474561,57,0,,1
6256400,林和轩乌鱼庄,3,涪城区涪高新街道飞云中街樊华似锦南50米,18281438588,周一至周日 09:00-14:00 16:30-21:00,[],False,104.701383,31.448797,50,649037,林和轩乌鱼府,1
1047660554,大满贯海鲜牛排烤肉自助火锅超市,3.3,游仙区五里堆南路（遂宁银行楼上）,18781662667/0816-2988123,周一至周日 全天  2020-01-24至2020-01-26 休息,[],False,104.76535,31.480229,0,0,,1
517161170,简阳灰太狼羊肉汤锅,3.7,涪城区平政一巷28号,13518311032,周一至周日 10:00-22:00  2020-01-23至2020-01-30 休息,[],False,104.744218,31.480703,40,0,,1
853998609,三棵松音乐涮烤吧（国际城店）,3,涪城区长虹国际城4楼,13262900088,周一至周日 10:00-22:00,[],False,104.741496,31.468347,40,0,,1
193741680,鑫泰象泰式餐厅,5,江油市太平镇长安路中段249号中泱大道悦满庭12栋1楼2、3号,0816-3883789,周一至周日 11:30-13:30 17:00-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.72337,31.7703,30,0,,1
194779941,晓鱼轩,4.4,涪城区御安街5-18号,0816-2292522/18681670815,周一至周日 16:00-03:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.738342,31.455584,40,0,,1
1035810736,陈记肥肠芋儿鸡,3.5,涪城区城郊乡平政十社1栋1层5-7号,0816-6921018/17761014886,周一至周日 10:00-22:00,[],True,104.734907,31.494063,40,0,,1
179947063,四季渔歌,3.5,江油市兴业路,0816-3868787,周一至周日 08:00-22:00,[],True,104.718378,31.744737,50,0,,1
2255441,岳氏凉山坨坨牛肉馆,4.1,涪城区长虹大道南段150号（江南雅居1号）,0816-2386288,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.74991,31.44304,50,0,,1
1977996463,旮旯火锅（三台店）,5,三台县下东街2号路A座（乐巢旁）,0816-5677733,周一至周日 10:00-22:00,[],True,105.099382,31.08761,45,0,,1
1322884332,唐小鱼鲜鱼庄,4.8,游仙区沈家坝北街27号,13158863787,周一至周日 10:00-22:00  2020-01-24至2020-01-30 休息,[],False,104.778027,31.464368,0,0,,1
1503406124,鲜趣任性海鲜火锅（芙蓉汉城店）,3.4,游仙区四川省绵阳市游仙区一环路东段148-158号卧龙庭,0816-2227897,周一至周日 10:00-23:00,[],False,104.770255,31.473913,40,0,,1
1653977213,智汇虾涮（铂金店）,4.5,涪城区普明中路铂金时代,0816-2233255,周一至周日 09:30-23:30,[],False,104.678113,31.471381,53,0,,1
82762440,黑元素粗粮汤锅盐亭店（盐亭店）,5,盐亭县弥江路中段与弥江路上段交叉口,0816-7994105/17740904105,周一至周日 09:00-21:30,[],True,105.39286,31.22346,0,0,,1
